Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,month,day,hour,minute
70,0,21.0,35.0,18,40,23,35,21,33,20,43.0,2.0,55,22,34.0,24,41,20,39.0,2,757,96,2.0,22.0,1.0,4,25,4,40
70,0,21.0,36.0,18,40,23,35,21,33,20,43.0,2.0,55,22,34.0,24,41,20,39.0,2,756,84,2.0,21.0,1.0,4,25,4,50
80,0,21.0,36.0,18,40,23,35,21,33,20,43.0,2.0,55,22,34.0,24,41,20,39.0,2,756,96,2.0,21.0,1.0,4,25,5,0
60,0,21.0,36.0,18,40,23,35,21,33,20,43.0,3.0,55,22,34.0,24,41,20,39.0,2,756,96,2.0,21.0,1.0,4,25,5,20
60,0,21.0,36.0,18,41,22,35,21,34,20,43.0,3.0,56,22,34.0,24,41,20,39.0,2,756,96,2.0,21.0,2.0,4,25,5,30
70,0,21.0,37.0,18,41,22,35,21,34,20,43.0,3.0,55,22,34.0,24,41,20,39.0,2,756,95,3.0,21.0,2.0,4,25,5,40
70,0,21.0,37.0,18,41,22,35,21,34,20,43.0,3.0,55,22,34.0,24,41,20,39.0,2,756,95,3.0,21.0,2.0,4,25,5,50
70,0,22.0,38.0,19,40,22,36,21,38,20,53.0,3.0,54,21,32.0,23,43,20,37.0,5,749,94,4.0,55.0,4.0,4,25,11,0
60,0,22.0,38.0,19,40,22,37,21,38,20,53.0,3.0,54,21,32.0,23,43,20,37.0,5,749,94,4.0,52.0,4.0,4,25,11,10
60,0,22.0,38.0,19,40,22,37,21,38,20,53.0,3.0,54,21,32.0,23,43,20,37.0,5,749,93,4.0,50.0,4.0,4,25,11,20
60,0,22.0,38.0,19,40,22,37,21,38,20,52.0,3.0,54,21,32.0,23,43,20,37.0,4,749,92,4.0,48.0,3.0,4,25,11,30
70,0,22.0,38.0,19,40,22,36,21,37,20,52.0,3.0,53,21,32.0,23,43,20,38.0,4,749,92,4.0,45.0,3.0,4,25,11,40
60,0,22.0,38.0,19,40,22,36,21,37,20,52.0,3.0,53,21,32.0,23,43,20,38.0,4,749,92,4.0,42.0,2.0,4,25,11,50
40,0,22.0,38.0,19,40,22,36,21,37,20,52.0,3.0,53,21,32.0,23,43,20,38.0,3,749,91,4.0,40.0,2.0,4,26,0,0
60,0,22.0,38.0,19,40,22,36,21,37,20,51.0,3.0,53,21,32.0,23,44,20,38.0,3,749,91,4.0,40.0,2.0,4,26,0,10
50,0,22.0,38.0,19,40,22,36,21,37,20,51.0,3.0,54,21,32.0,23,44,20,38.0,3,749,91,3.0,40.0,2.0,4,26,0,20
60,0,22.0,38.0,19,40,22,36,21,37,20,51.0,3.0,54,21,32.0,23,43,20,38.0,3,749,91,3.0,40.0,2.0,4,26,0,30
50,0,22.0,39.0,19,40,22,36,21,37,20,51.0,3.0,54,21,32.0,23,43,20,38.0,3,749,91,3.0,40.0,2.0,4,26,0,40
50,0,22.0,38.0,19,40,22,36,21,37,20,51.0,3.0,54,21,32.0,23,44,20,38.0,3,749,91,2.0,40.0,2.0,4,26,0,50
50,0,22.0,39.0,19,40,22,36,21,37,20,51.0,3.0,54,21,32.0,23,44,20,38.0,3,749,91,2.0,40.0,1.0,4,26,1,0
50,0,21.0,39.0,19,40,22,36,21,37,20,51.0,3.0,54,21,32.0,23,44,20,38.0,3,749,91,2.0,40.0,1.0,4,26,1,10
50,0,21.0,39.0,19,40,22,36,21,36,20,50.0,2.0,54,21,32.0,23,44,20,38.0,3,749,91,2.0,40.0,1.0,4,26,1,20
60,0,21.0,39.0,19,40,22,36,21,36,20,50.0,2.0,54,21,32.0,23,44,20,38.0,3,749,91,2.0,40.0,1.0,4,26,1,30
60,0,21.0,38.0,18,40,22,36,21,36,20,50.0,2.0,54,20,32.0,23,44,20,38.0,3,749,91,3.0,40.0,1.0,4,26,1,40
50,0,21.0,38.0,18,40,22,36,21,36,20,50.0,2.0,54,20,32.0,23,44,20,38.0,3,749,91,3.0,40.0,1.0,4,26,1,50
50,0,21.0,38.0,18,40,22,36,21,36,20,50.0,2.0,54,20,32.0,23,44,20,38.0,3,749,91,3.0,40.0,1.0,4,26,2,0
60,0,21.0,38.0,18,40,22,36,21,36,20,50.0,2.0,54,20,32.0,23,44,20,38.0,3,749,91,3.0,40.0,1.0,4,26,2,10
40,0,21.0,38.0,18,40,22,36,21,36,20,50.0,2.0,55,20,32.0,23,43,20,38.0,3,749,92,3.0,40.0,1.0,4,26,2,20
50,0,21.0,38.0,18,40,22,36,21,35,20,49.0,1.0,55,20,32.0,23,43,20,38.0,3,749,92,3.0,40.0,1.0,4,26,2,30
50,0,21.0,38.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,43,20,39.0,2,749,92,3.0,40.0,1.0,4,26,2,40
50,0,21.0,38.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,43,20,39.0,2,749,93,3.0,40.0,1.0,4,26,2,50
60,0,21.0,38.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,43,20,39.0,2,749,93,3.0,40.0,1.0,4,26,3,0
50,0,21.0,38.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,43,20,39.0,2,749,93,3.0,40.0,1.0,4,26,3,10
60,0,21.0,37.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,43,20,39.0,2,749,93,3.0,40.0,1.0,4,26,3,20
50,0,21.0,37.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,43,20,39.0,2,749,94,3.0,40.0,1.0,4,26,3,30
30,0,21.0,37.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,43,20,39.0,2,749,94,3.0,40.0,1.0,4,26,3,40
30,0,21.0,37.0,18,40,22,36,21,35,20,49.0,1.0,55,20,31.0,23,42,20,39.0,2,749,94,3.0,40.0,1.0,4,26,3,50
20,0,21.0,37.0,18,40,22,36,21,35,20,48.0,1.0,55,20,31.0,23,42,20,39.0,2,748,94,3.0,40.0,1.0,4,26,4,0
40,0,21.0,37.0,18,40,22,36,21,35,20,48.0,0.0,55,20,31.0,23,42,20,39.0,1,748,94,3.0,40.0,1.0,4,26,4,10
50,0,21.0,37.0,18,40,22,36,21,35,20,48.0,0.0,55,20,31.0,23,42,20,39.0,1,748,94,3.0,40.0,1.0,4,26,4,20
60,0,21.0,37.0,18,40,22,36,21,35,20,48.0,0.0,55,20,31.0,23,42,20,39.0,1,748,94,4.0,40.0,0.0,4,26,4,30
60,0,21.0,37.0,18,40,22,36,21,35,20,48.0,0.0,55,20,31.0,23,42,20,39.0,1,748,95,4.0,40.0,0.0,4,26,4,40
50,0,21.0,37.0,18,40,22,36,21,35,20,48.0,0.0,55,20,31.0,22,42,20,39.0,1,748,95,4.0,40.0,0.0,4,26,4,50
70,0,21.0,37.0,18,40,22,36,21,35,20,48.0,0.0,55,20,31.0,22,42,20,39.0,1,748,95,4.0,40.0,0.0,4,26,5,0
80,0,21.0,37.0,18,40,22,36,21,35,20,48.0,0.0,55,20,31.0,22,42,20,39.0,1,748,94,4.0,38.0,0.0,4,26,5,10
50,0,21.0,37.0,18,40,22,36,21,35,20,47.0,0.0,55,20,31.0,22,42,20,40.0,1,748,93,4.0,36.0,0.0,4,26,5,20
60,0,21.0,37.0,18,41,22,36,21,35,20,47.0,0.0,55,20,31.0,22,42,20,39.0,1,748,92,4.0,34.0,0.0,4,26,5,30
50,0,22.0,36.0,19,38,22,36,20,33,19,49.0,2.0,49,20,29.0,23,40,19,37.0,3,750,86,4.0,40.0,1.0,4,26,11,0
50,0,22.0,36.0,19,38,22,36,20,33,19,49.0,2.0,49,20,29.0,23,40,19,37.0,3,750,85,4.0,40.0,1.0,4,26,11,10
40,0,22.0,36.0,19,38,22,36,20,33,19,49.0,2.0,49,20,29.0,23,41,19,37.0,3,750,84,5.0,40.0,1.0,4,26,11,20
50,0,22.0,36.0,19,38,22,36,20,33,19,49.0,2.0,49,20,29.0,23,41,19,37.0,3,750,84,5.0,40.0,0.0,4,26,11,30
60,0,22.0,36.0,19,38,22,36,20,33,19,49.0,2.0,50,20,29.0,23,41,19,37.0,3,750,83,5.0,40.0,0.0,4,26,11,40
50,0,22.0,36.0,19,38,22,36,20,33,19,48.0,2.0,51,20,30.0,23,41,19,38.0,3,750,82,6.0,40.0,0.0,4,26,11,50
60,0,22.0,36.0,19,38,22,36,20,33,19,48.0,2.0,51,20,30.0,23,41,19,38.0,3,750,81,6.0,40.0,0.0,4,27,0,0
60,0,22.0,36.0,19,38,22,36,20,33,19,48.0,2.0,50,20,30.0,23,41,19,38.0,3,750,82,6.0,40.0,0.0,4,27,0,10
50,0,21.0,36.0,19,38,22,36,20,33,19,48.0,2.0,50,20,30.0,23,41,19,38.0,3,750,84,6.0,40.0,0.0,4,27,0,30
50,0,21.0,36.0,19,38,22,36,20,33,19,48.0,2.0,50,20,30.0,23,41,19,38.0,3,750,84,5.0,40.0,0.0,4,27,0,40
50,0,21.0,36.0,18,38,22,36,20,33,19,48.0,2.0,50,20,30.0,22,41,19,39.0,3,750,85,5.0,40.0,1.0,4,27,0,50
40,0,21.0,36.0,18,38,22,36,20,33,19,48.0,2.0,50,20,30.0,22,41,19,39.0,3,750,86,5.0,40.0,1.0,4,27,1,0
50,0,21.0,36.0,18,38,22,36,20,33,19,48.0,2.0,50,20,30.0,22,41,19,39.0,3,750,86,5.0,40.0,1.0,4,27,1,10
60,0,21.0,36.0,18,38,22,36,20,33,19,47.0,2.0,50,20,30.0,22,41,19,39.0,3,750,86,5.0,40.0,1.0,4,27,1,20
30,0,21.0,36.0,18,38,22,36,20,33,19,47.0,2.0,50,20,30.0,22,41,19,39.0,3,750,86,5.0,40.0,0.0,4,27,1,30
40,0,21.0,36.0,18,38,22,36,20,33,19,47.0,2.0,51,20,30.0,22,41,19,39.0,3,750,86,5.0,40.0,0.0,4,27,1,40
40,0,21.0,36.0,18,38,22,36,20,33,19,47.0,2.0,51,20,30.0,22,41,19,39.0,3,750,86,5.0,40.0,0.0,4,27,1,50
30,0,21.0,36.0,18,38,22,36,20,33,19,47.0,2.0,51,20,30.0,22,41,19,39.0,2,750,86,5.0,40.0,0.0,4,27,2,0
50,0,21.0,36.0,18,38,22,36,20,33,19,47.0,2.0,51,20,30.0,22,41,19,39.0,3,750,86,5.0,40.0,0.0,4,27,2,10
50,0,21.0,36.0,18,38,22,36,20,33,19,47.0,1.0,51,20,30.0,22,41,19,39.0,3,750,85,5.0,40.0,0.0,4,27,2,20
50,0,21.0,36.0,18,38,22,36,20,33,19,47.0,2.0,52,20,30.0,22,41,19,39.0,3,750,85,5.0,40.0,0.0,4,27,2,30
50,0,21.0,35.0,18,38,22,36,20,33,19,47.0,2.0,53,20,30.0,22,41,19,39.0,3,750,85,5.0,40.0,0.0,4,27,2,40
50,0,21.0,35.0,18,38,22,36,20,33,19,47.0,2.0,53,20,30.0,22,41,19,39.0,3,750,84,5.0,40.0,0.0,4,27,2,50
50,0,21.0,35.0,18,38,22,36,20,33,19,47.0,2.0,53,20,30.0,22,41,19,40.0,3,750,84,5.0,40.0,0.0,4,27,3,0
60,0,21.0,35.0,18,38,22,36,20,33,19,47.0,2.0,53,20,30.0,22,41,19,40.0,3,750,85,5.0,38.0,0.0,4,27,3,10
40,0,21.0,35.0,18,38,22,36,20,33,19,46.0,3.0,52,20,30.0,22,41,19,40.0,3,750,86,5.0,35.0,1.0,4,27,3,20
70,0,21.0,35.0,18,38,22,36,20,33,19,46.0,3.0,53,20,30.0,22,41,19,40.0,2,750,88,4.0,32.0,1.0,4,27,3,30
50,0,21.0,35.0,18,39,22,36,20,33,19,46.0,3.0,53,20,30.0,22,41,19,40.0,2,750,89,4.0,30.0,1.0,4,27,3,40
40,0,21.0,35.0,18,39,22,36,20,33,19,46.0,3.0,53,20,30.0,22,40,19,40.0,2,750,90,4.0,28.0,1.0,4,27,3,50
60,0,21.0,35.0,18,39,22,36,20,34,19,46.0,3.0,53,20,30.0,22,41,19,40.0,2,750,91,4.0,25.0,1.0,4,27,4,0
40,0,21.0,35.0,18,39,22,36,20,34,19,46.0,3.0,53,20,30.0,22,41,19,40.0,2,750,90,4.0,26.0,1.0,4,27,4,10
60,0,21.0,35.0,18,39,22,36,20,34,19,46.0,3.0,53,20,30.0,22,40,19,40.0,3,750,90,5.0,26.0,1.0,4,27,4,20
50,0,21.0,35.0,18,39,22,36,20,34,19,46.0,3.0,53,20,30.0,22,40,19,40.0,3,750,90,5.0,26.0,1.0,4,27,4,30
50,0,21.0,35.0,18,39,22,36,20,34,19,46.0,3.0,54,20,30.0,22,40,19,40.0,3,750,89,5.0,27.0,1.0,4,27,4,40
60,0,21.0,35.0,18,39,22,36,20,34,19,49.0,3.0,54,20,30.0,22,40,19,40.0,3,750,88,6.0,28.0,1.0,4,27,4,50
80,0,21.0,36.0,18,39,22,36,20,34,19,46.0,3.0,54,20,30.0,22,40,19,40.0,3,750,88,6.0,28.0,1.0,4,27,5,0
20,0,21.0,36.0,18,39,22,36,20,34,19,46.0,3.0,54,20,30.0,22,40,19,40.0,3,750,89,6.0,34.0,1.0,4,27,5,10
30,0,21.0,36.0,18,39,22,35,20,34,19,46.0,2.0,54,20,30.0,22,40,19,40.0,3,750,90,6.0,40.0,1.0,4,27,5,20
30,0,21.0,36.0,18,40,22,35,20,34,19,46.0,2.0,54,20,30.0,22,40,19,40.0,3,750,90,6.0,46.0,1.0,4,27,5,30
40,0,21.0,36.0,18,40,22,35,20,34,19,46.0,2.0,54,20,30.0,22,40,19,40.0,3,750,91,5.0,51.0,1.0,4,27,5,40
60,0,21.0,36.0,18,40,22,35,20,34,19,46.0,2.0,55,20,30.0,22,40,19,40.0,3,750,92,5.0,57.0,2.0,4,27,5,50
70,0,22.0,35.0,19,38,21,35,21,36,20,64.5,1.0,50,20,30.0,22,41,19,35.0,2,755,88,1.0,40.0,1.0,4,27,11,0
70,0,22.0,35.0,19,37,21,35,21,36,20,64.5,1.0,50,20,30.0,22,41,19,35.0,2,755,89,1.0,38.0,1.0,4,27,11,10
70,0,22.0,36.0,19,38,21,35,21,36,20,64.5,1.0,50,20,30.0,22,41,19,35.0,2,755,90,1.0,36.0,1.0,4,27,11,20
70,0,22.0,36.0,19,37,21,35,21,36,20,64.5,1.0,50,20,30.0,22,42,19,35.0,2,755,90,1.0,34.0,0.0,4,27,11,30
60,0,22.0,35.0,19,40,21,35,21,36,20,64.5,1.0,51,20,30.0,22,42,19,35.0,2,755,91,1.0,31.0,0.0,4,27,11,40
60,0,22.0,35.0,19,37,21,35,21,36,20,64.5,1.0,51,20,30.0,22,42,19,35.0,1,755,92,1.0,29.0,0.0,4,27,11,50
60,0,22.0,36.0,19,38,21,35,21,36,20,64.5,0.0,51,20,30.0,22,43,19,35.0,1,755,93,1.0,27.0,0.0,4,28,0,0
40,0,22.0,36.0,19,38,21,35,21,36,19,64.0,0.0,51,20,30.0,22,43,19,35.0,1,755,93,1.0,26.0,0.0,4,28,0,10
40,0,22.0,36.0,18,38,21,35,21,36,19,63.0,0.0,51,20,30.0,22,43,19,36.0,1,755,93,1.0,25.0,0.0,4,28,0,20
50,0,21.0,36.0,18,38,21,35,21,36,19,63.0,0.0,51,20,30.0,22,43,19,36.0,1,755,94,2.0,24.0,0.0,4,28,0,30
40,0,21.0,36.0,18,38,21,35,21,36,19,62.0,0.0,51,20,30.0,22,43,19,36.0,1,755,94,2.0,22.0,0.0,4,28,0,40
50,0,21.0,36.0,18,38,21,35,21,36,19,61.0,0.0,51,20,30.0,22,43,19,36.0,0,755,94,2.0,21.0,0.0,4,28,0,50
60,0,21.0,36.0,18,38,21,35,21,36,19,61.0,0.0,51,20,30.0,22,43,19,36.0,0,755,94,2.0,20.0,0.0,4,28,1,0
40,0,21.0,36.0,18,38,21,35,21,35,19,60.0,0.0,51,20,30.0,22,43,19,36.0,0,755,94,2.0,20.0,0.0,4,28,1,10
50,0,21.0,36.0,18,38,21,35,20,35,19,60.0,0.0,51,20,30.0,22,43,19,36.0,0,755,95,2.0,20.0,0.0,4,28,1,20
50,0,21.0,36.0,18,38,21,35,20,35,19,59.0,0.0,52,19,30.0,22,43,19,36.0,0,755,95,2.0,20.0,0.0,4,28,1,30
60,0,21.0,36.0,18,38,21,35,20,35,19,59.0,0.0,51,20,30.0,22,43,19,36.0,0,755,95,2.0,21.0,0.0,4,28,1,40
50,0,21.0,36.0,18,38,21,35,20,35,19,58.0,0.0,51,19,30.0,22,42,19,36.0,0,755,96,2.0,21.0,0.0,4,28,1,50
60,0,21.0,36.0,18,38,21,35,20,35,19,58.0,0.0,51,19,30.0,22,42,19,36.0,0,755,96,2.0,21.0,0.0,4,28,2,0
60,0,21.0,36.0,18,38,22,35,20,35,19,58.0,0.0,52,19,30.0,22,42,19,36.0,0,755,96,2.0,21.0,0.0,4,28,2,10
50,0,21.0,36.0,18,38,22,35,20,35,19,57.0,0.0,52,19,30.0,22,42,19,37.0,0,755,96,2.0,21.0,0.0,4,28,2,20
50,0,21.0,36.0,18,38,22,35,20,35,19,57.0,0.0,52,19,30.0,22,42,19,37.0,0,755,96,2.0,22.0,0.0,4,28,2,30
50,0,21.0,36.0,18,38,22,35,20,35,19,57.0,0.0,52,19,30.0,22,42,19,37.0,0,755,95,2.0,22.0,0.0,4,28,2,40
50,0,21.0,35.0,18,38,22,35,20,35,19,57.0,0.0,53,19,30.0,22,41,19,37.0,0,755,95,2.0,22.0,-1.0,4,28,2,50
50,0,21.0,35.0,18,38,22,35,20,35,19,56.0,0.0,53,19,30.0,22,41,19,37.0,0,755,95,2.0,22.0,-1.0,4,28,3,0
50,0,21.0,35.0,18,38,22,35,20,35,19,56.0,0.0,53,19,30.0,22,41,19,37.0,0,755,95,2.0,29.0,-1.0,4,28,3,10
30,0,21.0,35.0,18,38,22,35,20,35,19,56.0,0.0,53,19,30.0,22,41,19,37.0,0,755,96,2.0,36.0,-1.0,4,28,3,20
40,0,21.0,35.0,18,38,22,35,20,34,19,56.0,0.0,52,19,30.0,22,41,19,37.0,0,755,96,2.0,44.0,-1.0,4,28,3,30
40,0,21.0,35.0,18,38,22,35,20,34,19,56.0,0.0,52,19,30.0,22,41,19,37.0,0,755,96,3.0,51.0,-1.0,4,28,3,40
30,0,21.0,35.0,18,40,22,35,20,34,19,55.0,0.0,52,19,30.0,22,41,19,38.0,0,755,97,3.0,58.0,-1.0,4,28,3,50
60,0,21.0,35.0,18,39,22,35,20,34,19,55.0,0.0,52,19,30.0,22,41,19,38.0,0,755,97,3.0,65.0,-1.0,4,28,4,0
40,0,21.0,35.0,17,39,22,35,20,34,19,55.0,0.0,52,19,30.0,22,41,19,38.0,0,755,97,3.0,58.0,-1.0,4,28,4,10
50,0,21.0,35.0,17,39,22,35,20,34,19,55.0,-1.0,52,19,30.0,22,41,19,38.0,0,755,96,3.0,50.0,-1.0,4,28,4,20
50,0,21.0,35.0,17,39,22,35,20,34,19,55.0,-1.0,52,19,30.0,22,41,19,38.0,0,755,96,2.0,43.0,-1.0,4,28,4,30
50,0,21.0,35.0,17,39,22,35,20,34,19,54.0,-1.0,52,19,30.0,22,41,19,38.0,0,755,96,2.0,36.0,-1.0,4,28,4,40
60,0,21.0,35.0,17,40,22,35,20,34,19,54.0,-1.0,52,19,30.0,22,41,19,38.0,0,755,95,2.0,28.0,-1.0,4,28,4,50
60,0,21.0,35.0,17,39,22,36,20,34,19,54.0,-1.0,51,19,30.0,22,41,19,38.0,0,755,95,2.0,21.0,-1.0,4,28,5,0
80,0,21.0,35.0,17,39,22,36,20,34,19,54.0,-1.0,51,19,30.0,22,41,19,38.0,0,755,95,2.0,28.0,-1.0,4,28,5,10
60,0,21.0,36.0,17,39,21,35,20,34,19,54.0,-1.0,51,19,29.0,22,41,19,38.0,0,755,95,2.0,35.0,-1.0,4,28,5,20
50,0,21.0,36.0,17,40,21,35,20,34,19,54.0,-1.0,51,19,29.0,22,40,19,38.0,0,755,96,2.0,42.0,-1.0,4,28,5,30
50,0,21.0,34.0,18,35,23,35,20,32,19,40.0,3.0,28,19,27.0,22,38,19,34.0,3,756,79,3.0,40.0,0.0,4,28,11,0
60,0,21.0,34.0,18,35,23,35,20,32,19,40.0,3.0,29,19,27.0,22,38,19,34.0,3,756,79,3.0,40.0,0.0,4,28,11,10
60,0,21.0,34.0,18,36,22,35,20,32,19,40.0,4.0,29,19,27.0,22,38,19,34.0,3,756,79,3.0,40.0,0.0,4,28,11,20
50,0,21.0,34.0,18,36,22,35,20,32,19,40.0,4.0,30,19,28.0,22,39,19,35.0,3,756,79,3.0,40.0,0.0,4,28,11,30
50,0,21.0,34.0,18,36,22,35,20,32,19,40.0,4.0,29,19,28.0,22,39,19,35.0,3,756,79,3.0,40.0,0.0,4,28,11,40
40,0,21.0,34.0,18,36,22,35,20,32,19,40.0,3.0,30,19,28.0,22,39,19,35.0,3,756,80,3.0,40.0,0.0,4,28,11,50
30,0,21.0,34.0,18,36,22,35,20,32,19,40.0,4.0,31,19,28.0,22,39,19,36.0,3,756,80,3.0,40.0,0.0,4,29,0,0
20,0,21.0,34.0,18,36,22,35,20,32,19,40.0,4.0,30,19,28.0,22,40,19,36.0,3,756,80,3.0,40.0,0.0,4,29,0,10
40,0,21.0,34.0,18,36,22,35,20,32,19,41.0,4.0,31,19,28.0,22,40,19,36.0,3,756,80,3.0,40.0,0.0,4,29,0,20
50,0,21.0,34.0,18,36,22,35,20,32,19,40.0,4.0,31,19,28.0,22,40,19,36.0,3,756,80,4.0,40.0,0.0,4,29,0,30
50,0,21.0,34.0,18,36,22,35,20,32,19,40.0,4.0,31,19,28.0,22,40,19,36.0,3,756,80,4.0,40.0,0.0,4,29,0,40
60,0,20.0,34.0,18,36,22,35,20,32,19,41.0,3.0,30,19,28.0,22,40,19,36.0,3,756,80,4.0,40.0,0.0,4,29,0,50
50,0,20.0,34.0,18,37,22,35,20,32,19,41.0,3.0,31,19,28.0,22,41,19,37.0,3,756,80,4.0,40.0,0.0,4,29,1,0
70,0,20.0,34.0,18,37,22,35,20,32,19,41.0,3.0,31,19,28.0,22,41,19,37.0,4,756,80,4.0,40.0,0.0,4,29,1,10
50,0,20.0,34.0,18,37,22,35,20,32,19,41.0,3.0,32,19,28.0,22,41,19,37.0,4,755,81,4.0,40.0,0.0,4,29,1,20
50,0,20.0,34.0,18,37,22,35,20,32,19,41.0,3.0,33,19,28.0,22,41,19,37.0,4,755,81,4.0,40.0,1.0,4,29,1,30
50,0,20.0,34.0,18,37,22,35,20,32,19,41.0,3.0,34,19,28.0,22,40,19,37.0,4,755,81,4.0,40.0,1.0,4,29,1,40
50,0,20.0,34.0,18,37,22,35,20,32,19,41.0,3.0,34,19,28.0,22,40,19,37.0,4,755,81,4.0,40.0,1.0,4,29,1,50
50,0,20.0,34.0,18,37,22,35,20,32,19,41.0,2.0,34,19,28.0,22,40,19,37.0,4,755,81,4.0,40.0,1.0,4,29,2,0
50,0,20.0,34.0,18,37,22,35,20,33,19,41.0,2.0,35,19,28.0,22,40,19,37.0,4,755,80,4.0,40.0,1.0,4,29,2,10
50,0,20.0,34.0,18,37,22,35,20,33,19,41.0,2.0,35,19,28.0,22,40,19,38.0,4,755,78,4.0,40.0,0.0,4,29,2,20
60,0,20.0,34.0,18,37,22,35,20,33,19,41.0,3.0,36,19,28.0,22,40,19,38.0,4,755,76,4.0,40.0,0.0,4,29,2,30
50,0,20.0,34.0,18,37,22,35,20,33,19,41.0,3.0,36,19,28.0,22,40,19,38.0,4,755,75,5.0,40.0,0.0,4,29,2,40
60,0,20.0,34.0,18,37,22,35,20,33,19,41.0,3.0,36,19,28.0,22,40,19,38.0,4,755,74,5.0,40.0,0.0,4,29,2,50
50,0,20.0,34.0,18,37,22,35,20,33,19,41.0,3.0,36,19,28.0,21,40,19,38.0,4,755,72,5.0,40.0,0.0,4,29,3,0
50,0,20.0,34.0,18,37,22,35,20,33,19,41.0,3.0,36,19,28.0,21,40,19,38.0,5,755,72,5.0,40.0,0.0,4,29,3,10
50,0,20.0,34.0,17,37,22,35,20,33,19,41.0,3.0,36,19,28.0,22,40,19,38.0,5,755,73,5.0,40.0,0.0,4,29,3,20
40,0,20.0,34.0,17,37,22,35,20,33,19,41.0,3.0,36,19,28.0,22,40,19,38.0,5,755,73,5.0,40.0,0.0,4,29,3,30
40,0,20.0,34.0,17,37,22,35,20,33,19,41.0,3.0,36,19,28.0,21,40,19,39.0,5,755,73,5.0,40.0,0.0,4,29,3,40
30,0,20.0,34.0,17,37,22,35,20,33,19,41.0,3.0,36,19,28.0,21,40,19,39.0,5,755,74,5.0,40.0,0.0,4,29,3,50
40,0,20.0,34.0,17,37,22,35,20,33,19,41.0,4.0,36,19,29.0,21,40,19,39.0,5,755,74,5.0,40.0,0.0,4,29,4,0
40,0,20.0,34.0,17,37,22,35,20,33,19,41.0,4.0,36,19,29.0,21,40,19,39.0,5,755,74,5.0,40.0,1.0,4,29,4,10
50,0,20.0,34.0,17,37,22,35,20,33,19,41.0,4.0,36,19,29.0,21,40,19,39.0,5,755,74,5.0,40.0,1.0,4,29,4,20
50,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,36,19,29.0,21,40,19,39.0,5,755,84,5.0,40.0,1.0,4,29,4,30
50,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,36,19,29.0,21,40,19,39.0,5,754,74,5.0,40.0,1.0,4,29,4,40
50,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,36,19,29.0,21,40,19,39.0,5,754,74,5.0,40.0,1.0,4,29,4,50
50,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,36,19,29.0,21,40,19,39.0,5,754,74,6.0,40.0,1.0,4,29,5,0
50,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,37,19,29.0,21,40,19,39.0,5,754,75,6.0,40.0,1.0,4,29,5,10
50,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,37,19,29.0,21,40,19,39.0,5,754,75,6.0,40.0,1.0,4,29,5,20
60,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,37,19,29.0,21,40,19,39.0,5,754,75,6.0,40.0,1.0,4,29,5,30
50,0,20.0,34.0,17,38,22,35,20,33,19,41.0,4.0,37,19,29.0,21,40,19,39.0,5,754,75,6.0,40.0,1.0,4,29,5,40
60,0,20.0,34.0,17,38,22,35,20,33,19,41.0,5.0,37,19,29.0,21,40,19,39.0,5,754,75,6.0,40.0,1.0,4,29,5,50
60,0,23.0,36.0,20,39,23,36,20,38,19,43.0,7.0,50,19,34.0,22,45,19,39.0,7,756,93,3.0,40.0,6.0,4,29,11,0
60,0,23.0,37.0,20,39,23,36,20,38,19,43.0,7.0,50,19,34.0,22,45,19,39.0,7,756,93,3.0,37.0,6.0,4,29,11,10
50,0,23.0,37.0,20,39,23,36,20,38,19,43.0,7.0,51,19,34.0,22,46,19,39.0,7,756,94,3.0,34.0,6.0,4,29,11,20
60,0,23.0,37.0,20,39,23,36,20,38,19,43.0,7.0,51,19,34.0,22,46,19,39.0,7,756,94,2.0,32.0,6.0,4,29,11,30
40,0,23.0,37.0,20,39,23,36,20,38,19,43.0,7.0,51,19,34.0,22,47,19,39.0,7,756,94,2.0,29.0,6.0,4,29,11,40
60,0,23.0,37.0,20,39,23,36,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,756,95,2.0,26.0,6.0,4,29,11,50
50,0,23.0,37.0,20,39,23,36,20,38,19,43.0,7.0,52,19,34.0,22,47,19,40.0,7,756,95,2.0,23.0,6.0,4,30,0,0
